timestamp,x,y,z,q_x,q_y,q_z,q_w
1682082963.8747334,-0.9322038888931274,0.2615322172641754,0.0030635669827461,-0.0899385396244527,0.0542049280038838,0.9818602714308048,0.1578712454684321
1682082963.975346,-0.977934181690216,0.2666862308979034,-0.0035014450550079,-0.1028470814896786,0.0587487026984425,0.9816578952713708,0.1493948972220541
1682082964.076137,-1.0248321294784546,0.2727307081222534,-0.0226917192339897,-0.1130016869000215,0.0569477244777986,0.98201287403379,0.1401366719414024
1682082964.1770153,-1.0861897468566897,0.2740650475025177,-0.0441032797098159,-0.1128805473734581,0.0533196216645532,0.983513485373399,0.130829257489345
1682082964.2777972,-1.1635311841964722,0.2762942016124725,-0.0434736981987953,-0.1041776567101241,0.0493116030284922,0.9854283525017312,0.1250854718773078
1682082964.3786588,-1.248576521873474,0.2888695299625397,-0.0358864143490791,-0.0980804311611866,0.0432278429573282,0.9864687149014492,0.1240608027632747
1682082964.4795089,-1.319466233253479,0.3021222651004791,-0.0309817194938659,-0.0971449431614956,0.0370696218822326,0.9857818374837616,0.1319956495452061
1682082964.5803993,-1.3841241598129272,0.3232511281967163,-0.0214424282312393,-0.1015750824895708,0.0299342477433331,0.983750500963658,0.1449876338379197
1682082964.6812427,-1.4344074726104736,0.3444477617740631,-0.0181591212749481,-0.1050290406162202,0.0271432238583446,0.9816831158307984,0.1566217985074774
1682082964.782082,-1.4828766584396362,0.3649819493293762,-0.0296363160014152,-0.0976541831608393,0.0300634903333983,0.981148237369966,0.1640367315903486
1682082964.8829985,-1.5422675609588623,0.4007115066051483,-0.0349345505237579,-0.0855730081144619,0.0325439876873486,0.9819286693447622,0.1656328082642597
1682082964.9838395,-1.606513261795044,0.4366271495819092,-0.0377371236681938,-0.0765597864938972,0.0334010561600494,0.9821959628263378,0.1682678899225811
1682082965.0846882,-1.665228009223938,0.4618107974529266,-0.0237604305148124,-0.0773384406478864,0.0385991702564028,0.9824812171562658,0.1651045644181435
1682082965.1855376,-1.7237231731414795,0.4791218638420105,-0.0105911791324615,-0.0819669359070604,0.0454853438496493,0.9826390157271904,0.160103442786578
1682082965.2864065,-1.7826807498931885,0.4917802810668945,-0.0154458284378051,-0.0833621155563165,0.0495350714568749,0.9828466934053776,0.1568739899285085
1682082965.3872423,-1.8618353605270384,0.49958536028862,-0.0210553035140037,-0.0734981863725372,0.0520999003982577,0.9834024756915948,0.1574902852938474
1682082965.4881682,-1.9418572187423704,0.4899578392505646,-0.0413111299276351,-0.0640475588712076,0.0506072456280592,0.9846655174738632,0.154177440321387
1682082965.5889924,-2.0145151615142822,0.493223637342453,-0.0314926281571388,-0.0634907401490533,0.0459146689546718,0.9854702003822764,0.1506959325179885
1682082965.6898603,-2.079556703567505,0.5064274668693542,-0.0288663282990455,-0.0736412769691509,0.0384358800265327,0.9848165808344552,0.1524333695204562
1682082965.7906904,-2.13440465927124,0.5159481763839722,-0.0136295035481452,-0.0877203281131063,0.0331242376226692,0.9833465759482104,0.1556838464573908
1682082965.8915977,-2.181016445159912,0.5355703234672546,-0.0119114443659782,-0.1002358887676882,0.0287639307303048,0.9820926562087812,0.156905757793577
1682082965.9924378,-2.2415924072265625,0.5515035390853882,-0.0242244377732276,-0.1036495122677396,0.0295946178660149,0.9818439641912396,0.156087720508714
1682082966.0932589,-2.3136937618255615,0.5765320062637329,-0.0407201647758483,-0.093005387350744,0.0343364448516229,0.9835789277139304,0.1508094813536021
1682082966.1941442,-2.3900740146636963,0.606657087802887,-0.0395755693316459,-0.0767875353800201,0.0381434316116487,0.9859658888585228,0.1432481105537704
1682082966.295082,-2.461970806121826,0.6444499492645264,-0.0220211520791053,-0.0761821310119552,0.037358992307711,0.9872520651598902,0.1346623610331977
1682082966.3959062,-2.523967742919922,0.6708739995956421,-0.0024187266826629,-0.0829281906084511,0.0427547360924604,0.9875805975822166,0.1264100477935898
1682082966.4967055,-2.580395460128784,0.6887595057487488,0.0033008679747581,-0.0932918423383227,0.0483929348096081,0.9872198096672926,0.1197991999628804
1682082966.5976386,-2.6354610919952393,0.6983867287635803,-0.0061094015836715,-0.1022146063125136,0.0492429627434507,0.9866060526348026,0.1171999495997741
1682082966.698532,-2.7017767429351807,0.703554093837738,-0.0270874574780464,-0.1001355397281246,0.0478986016281499,0.9867046053152724,0.1187123849978905
1682082966.799296,-2.788559675216675,0.699968695640564,-0.041820041835308,-0.0905372096165721,0.0453793796968902,0.9878797130049938,0.1176325426040825
1682082966.9009118,-2.873793601989746,0.7022533416748047,-0.0277126282453537,-0.0831571224243419,0.0415203544689072,0.9891035933191432,0.1141711230124272
1682082967.0010905,-2.938782215118408,0.7184410691261292,-0.012126475572586,-0.0860215497412307,0.0364781027294675,0.988607541225193,0.1180030209673551
1682082967.1019025,-3.0037193298339844,0.7334789037704468,0.0055172964930534,-0.0935321635039292,0.0311363154114957,0.9870786851551008,0.1263246988882392
1682082967.2029972,-3.052619695663452,0.7576410174369812,-0.0086867660284042,-0.0996559273123569,0.0268601804712216,0.9853853838043324,0.1355096978810691
1682082967.303696,-3.1247522830963135,0.7834437489509583,-0.0381976887583732,-0.0962633043797376,0.0284700041133588,0.9849370078697988,0.1407905606479633
1682082967.404675,-3.2127158641815186,0.8206599950790405,-0.0773951411247253,-0.0808050920652446,0.0316815440790586,0.9867978252339568,0.1367364928336976
1682082967.5056071,-3.305736780166626,0.8623775839805603,-0.0720556452870369,-0.0654982049194414,0.0365088163833113,0.9890390137208572,0.1271965752927624
1682082967.6061752,-3.3666324615478516,0.8913491368293762,-0.0460524708032608,-0.0678489223560067,0.0405216066696488,0.989922536470874,0.1175072587536423
1682082967.7072968,-3.4378345012664795,0.921351969242096,-0.0216069668531417,-0.0729217338508205,0.0483985597189554,0.9903133067437422,0.107794184368165
1682082967.80793,-3.496533155441284,0.9373764991760254,-0.0152192488312721,-0.0820802071600898,0.054482696037559,0.9904368191753604,0.0965888685581077
1682082967.908986,-3.549861192703247,0.9435812830924988,-0.0404864475131034,-0.0868461189313154,0.0568967842822964,0.9906257668501236,0.0887755141483176
1682082968.0096364,-3.6192495822906494,0.94668847322464,-0.0722201392054557,-0.0810289714424768,0.0549792407585067,0.9915069889624464,0.0855890064744822
1682082968.1104813,-3.7014546394348145,0.9412481188774108,-0.0827384889125824,-0.0695426812912012,0.0539140679025406,0.9921937251458908,0.0883669602942352
1682082968.2113504,-3.788106679916382,0.9473652839660645,-0.0551662668585777,-0.0654714256808989,0.0474610424335794,0.9926920006173304,0.0895744808058328
1682082968.3121982,-3.851454019546509,0.9601675271987916,-0.0192004740238189,-0.071127013415061,0.0382305411872942,0.9921547591446834,0.0954372517876056
1682082968.4130569,-3.910784721374512,0.9761048555374146,-0.014162428677082,-0.0787536765814638,0.031641254920813,0.9910026218642342,0.1034915949547038
1682082968.513919,-3.9759409427642822,0.9964974522590636,-0.0269555933773517,-0.0812979957657121,0.0310675338497003,0.99004894228333,0.1105824849842898
1682082968.6147609,-4.062195301055908,1.0251682996749878,-0.0650494769215583,-0.0771619677017837,0.0319017304650145,0.9905441070645536,0.1088607456411332
1682082968.715647,-4.153138160705566,1.069182276725769,-0.1066683754324913,-0.0630463276186517,0.0302110301629056,0.9924864581406976,0.1004147815587855
1682082968.8165102,-4.228163242340088,1.1121337413787842,-0.078895665705204,-0.0562430107131402,0.030925277263785,0.993654878130406,0.0923599136912236
1682082968.9174175,-4.2851643562316895,1.1377547979354858,-0.0578129477798938,-0.0625791917619948,0.0363532520153485,0.993769173467154,0.0847650388803235
1682082969.018251,-4.345283508300781,1.1631015539169312,-0.0276990085840225,-0.0735042350282256,0.043828131288152,0.993085912519832,0.0803529357235372
1682082969.11907,-4.3986382484436035,1.1752172708511353,-0.0312256328761577,-0.0865454883267928,0.0493007829791647,0.9919890408016316,0.077698580952963
1682082969.2199492,-4.458765029907227,1.1804226636886597,-0.0718160271644592,-0.0896418289174085,0.0471097114367568,0.9916930205519122,0.0793096032665152
1682082969.3208234,-4.535244464874268,1.17789888381958,-0.1305431723594665,-0.0740311576318427,0.034311305983444,0.9929655583748296,0.0857992213812881
1682082969.4220672,-4.635951042175293,1.177679419517517,-0.1346075236797332,-0.054955654477752,0.0234085032353883,0.9938050173878468,0.0937203936582288
1682082969.5227242,-4.721921443939209,1.190962791442871,-0.081969179213047,-0.0565723235732662,0.0105335808431797,0.9940120261604618,0.0928907886623826
1682082969.6233726,-4.775473594665527,1.1961170434951782,-0.055446270853281,-0.0628589399854049,0.0097914766953578,0.9930564349436628,0.0989535804270437
1682082969.7242746,-4.836231708526611,1.2085498571395874,-0.0371954478323459,-0.076967194124652,0.0088527809835792,0.9916197586719288,0.1033823308564951
1682082969.8251054,-4.900019645690918,1.222148895263672,-0.0680288523435592,-0.0872579453790822,0.0166086527243301,0.990350675054738,0.1063754029437696
1682082969.9259849,-4.981061935424805,1.234626054763794,-0.1225620806217193,-0.0854705567781706,0.0250793466988753,0.9903353652770084,0.1063095108424355
1682082970.026835,-5.072261810302734,1.2620153427124023,-0.178176075220108,-0.0690272587366113,0.0317167405306748,0.9916725324142036,0.1039945487696461
1682082970.1277533,-5.176239967346191,1.3093979358673096,-0.1510669589042663,-0.0583399805954422,0.0365725418783818,0.9926771397541468,0.0992520611662458
1682082970.2286959,-5.246429443359375,1.33544921875,-0.1146341115236282,-0.0594253888747839,0.0423341699341881,0.9930349995672288,0.092509195585818
1682082970.3295617,-5.314912796020508,1.3623697757720947,-0.0848767682909965,-0.062556040117451,0.0485238590095904,0.9928167405366616,0.0897057254060038
1682082970.4303026,-5.371053218841553,1.3754558563232422,-0.088785819709301,-0.0648770612965287,0.0510254890055132,0.9926859136947142,0.0881028121164206
1682082970.5314949,-5.44148588180542,1.382495999336243,-0.110319010913372,-0.0629678001439646,0.0524409357625197,0.9926856960358776,0.0886572160569271
1682082970.631983,-5.5253214836120605,1.3881975412368774,-0.1577361673116684,-0.0538431109274661,0.0479687642381864,0.9933749474832289,0.0894768556581128
1682082970.7329178,-5.6173505783081055,1.3841975927352903,-0.1845253556966781,-0.0376851730390851,0.0445167701145763,0.994095799422918,0.0914967503566004
1682082970.8337169,-5.705353260040283,1.3995757102966309,-0.1205099299550056,-0.0395731970504678,0.0349872507164428,0.9941525861399024,0.0941834200442596
1682082970.9345665,-5.777338981628418,1.4156122207641602,-0.0864907428622245,-0.0508308136305077,0.0288909707776013,0.9927681102681052,0.1048475244633509
1682082971.035437,-5.848336219787598,1.4348390102386477,-0.0605779215693473,-0.065278303291339,0.0227987785689153,0.99126145558274,0.1123373045194024
1682082971.1362758,-5.929631233215332,1.447309136390686,-0.1048764660954475,-0.0746140289503616,0.026688220794318,0.9898574382555112,0.1179099920327754
1682082971.2371573,-6.014384746551514,1.4646492004394531,-0.1832597553730011,-0.0697978478983157,0.0345457182466853,0.9900046990745458,0.1175821982024018
1682082971.3381038,-6.111515045166016,1.5083894729614258,-0.2386524379253387,-0.0534086592434566,0.0408960564873415,0.9912721812302796,0.1133777151310677
1682082971.438887,-6.196423053741455,1.5629515647888184,-0.1443475186824798,-0.0603195394228859,0.046300425749335,0.9921124422413607,0.0996529617616827
1682082971.5397344,-6.26048469543457,1.588338851928711,-0.1294200122356414,-0.0740888098172716,0.053973379528288,0.9918552428082412,0.0884359411073152
1682082971.6406317,-6.324118614196777,1.6100057363510132,-0.094080738723278,-0.0937792147719394,0.0549338880022364,0.9910211616334388,0.0778770268482195
1682082971.741465,-6.393618583679199,1.6099249124526978,-0.1235583797097206,-0.1106851617407483,0.0537259285161644,0.9898521919763632,0.0710982865479593
1682082971.842357,-6.474267959594727,1.6057332754135132,-0.2205521166324615,-0.1077683699414663,0.0467526586758211,0.9907399529027794,0.0680776529818175
1682082971.9431567,-6.565481662750244,1.5870850086212158,-0.2577166855335235,-0.0934599254037029,0.042033074787843,0.9922873078855936,0.0697449676429226
1682082972.0440388,-6.660870552062988,1.58553946018219,-0.2122381627559662,-0.0885621831921804,0.0377312150157819,0.992793784044677,0.0713693955340807
1682082972.1448765,-6.743701934814453,1.5963354110717771,-0.1617571860551834,-0.0978322524588298,0.0337705253783115,0.9915938891958662,0.0776530765986126
1682082972.245758,-6.815735816955566,1.6114197969436646,-0.1508635282516479,-0.1078852067258108,0.0283411166009364,0.990047392035924,0.0858126201313268
1682082972.3467011,-6.879840850830078,1.618402361869812,-0.1836852431297302,-0.1099373475924281,0.0290506622148157,0.989383580308579,0.0904986341701537
1682082972.4475188,-6.955249309539795,1.6349701881408691,-0.2428745329380035,-0.0999250163303252,0.034457856640298,0.990330377322878,0.0898524269862463
1682082972.5483487,-7.040832996368408,1.6586158275604248,-0.3054914772510528,-0.0814400486205739,0.0392274317650946,0.9922859188137348,0.084837626908984
1682082972.649457,-7.128176212310791,1.7163113355636597,-0.309698611497879,-0.0660800063468743,0.0379420024869936,0.9943517074877978,0.0738815192336659
1682082972.7500694,-7.21010684967041,1.7511333227157593,-0.2526783347129822,-0.0722406811541155,0.0363700185951452,0.995032519331469,0.0580413363887039
1682082972.8509064,-7.289417743682861,1.769349217414856,-0.2189351618289947,-0.080292250051387,0.0373761707123446,0.9947052272303968,0.0521320609205949
1682082972.9518228,-7.358338356018066,1.7697930335998535,-0.2000488489866256,-0.0941316397883444,0.039070140189953,0.9934057356156188,0.0525151017546756
1682082973.0526612,-7.431206703186035,1.7674978971481323,-0.2251180708408355,-0.101811449501475,0.0402356074182128,0.9922943508254184,0.0580298377069933
1682082973.15348,-7.513617992401123,1.756044864654541,-0.3068591356277466,-0.0917556470679168,0.0393947220884093,0.9928332277583096,0.0656592015463565
1682082973.2543545,-7.614298343658447,1.7403489351272583,-0.3632704317569732,-0.0666113620838616,0.0396619388043059,0.993940816709066,0.0779200041963561
1682082973.3552117,-7.6977338790893555,1.745283126831055,-0.2988999485969543,-0.0616577022979542,0.0418100199669999,0.9937232964604612,0.0834526101113294
1682082973.4561234,-7.765977382659912,1.7508118152618408,-0.2692338824272156,-0.0655176288685302,0.0419190723008001,0.9931707316336932,0.0869608940785783
1682082973.557082,-7.823270320892334,1.7572535276412964,-0.2592044770717621,-0.0697503868389488,0.0393264879611941,0.9927902868665832,0.0891953429199088
1682082973.6581016,-7.883861064910889,1.7652631998062134,-0.2549328207969665,-0.0735183975593553,0.0375653828117402,0.9927145691896274,0.087759537676032
1682082973.7586637,-7.946822166442871,1.7756141424179075,-0.2854382693767547,-0.0714751992820926,0.0361678946194905,0.99302697900116,0.0864906937093107
1682082973.8596172,-8.026941299438477,1.797823190689087,-0.3330905437469482,-0.0616792531345808,0.0361484980249317,0.9939136583291728,0.0838130073436944
1682082973.9603767,-8.102901458740234,1.8300098180770872,-0.3571966886520386,-0.049950035864732,0.0335695374736656,0.9947763819627088,0.0824504021839758
1682082974.061258,-8.166833877563477,1.867915391921997,-0.3032138049602508,-0.0547381150529425,0.0326101381076028,0.9948628917714074,0.078664870708967
1682082974.1621041,-8.230488777160645,1.883278250694275,-0.2686953842639923,-0.0657689874098693,0.0382521962090531,0.9945129641569656,0.0717997098991743
1682082974.2629533,-8.290014266967773,1.882526159286499,-0.2726806104183197,-0.0765243564000088,0.0382152142201349,0.9940272418343724,0.0677751260391057
1682082974.3638034,-8.367977142333984,1.8842445611953735,-0.3058527112007141,-0.0783502740522798,0.0379490185409053,0.9936236403159991,0.0716458296061398
1682082974.4647236,-8.45946216583252,1.8842560052871704,-0.3665125966072082,-0.0667613503200199,0.0359374363241231,0.9939997859936376,0.0788410489512007
1682082974.5655346,-8.556717872619629,1.8795206546783447,-0.381067544221878,-0.0537978507183707,0.0334026821143444,0.9938807869264024,0.0905045794951809
1682082974.6665466,-8.629137992858887,1.877033233642578,-0.3485683500766754,-0.0630293431931186,0.0275989988740671,0.992637614779748,0.0996805060634604
1682082974.7672555,-8.683342933654785,1.8781967163085935,-0.330312967300415,-0.0711781428401815,0.024590382553977,0.991483881911706,0.1062480397459389
1682082974.8681061,-8.73320484161377,1.8799107074737549,-0.3258592188358307,-0.0790786749686146,0.0205308697901916,0.9907003656834276,0.1088018742596402
1682082974.9693532,-8.790778160095215,1.8819730281829832,-0.3262483477592468,-0.086118056294747,0.0238796709313209,0.9901281597047062,0.1079800386507663
1682082975.069843,-8.867083549499512,1.9002889394760132,-0.3487325310707092,-0.084965133478089,0.0297002022910904,0.9904399485386596,0.1045350273023286
1682082975.170804,-8.937708854675293,1.940108299255371,-0.4054972529411316,-0.073986387104626,0.0302401700985283,0.991828755981508,0.0994347006253649
1682082975.2715502,-9.010833740234377,1.976143717765808,-0.4015117585659027,-0.0729288414755733,0.0301134243196903,0.9926896814366656,0.0913334041334644
1682082975.3724022,-9.075505256652832,1.994020700454712,-0.3812327980995178,-0.0817123548456682,0.0333309219395455,0.9924895810413948,0.0847146550543963
1682082975.4732785,-9.155232429504396,2.01314926147461,-0.378728300333023,-0.0870454279173202,0.0358980420063841,0.9921408664827976,0.0824073865959481
1682082975.5741453,-9.236065864562988,2.029458284378052,-0.3807228803634643,-0.0936905909913173,0.0355623091590734,0.9913932970792546,0.0842420951946907
1682082975.6749706,-9.325454711914062,2.041770696640014,-0.4070339202880859,-0.0943692122650289,0.0334884428714078,0.9908887518059256,0.0900691393220697
1682082975.7761364,-9.408090591430664,2.0522620677948,-0.4527458250522613,-0.0840557050340246,0.0259560590557576,0.9913965812434078,0.0969214306128516
1682082975.8767357,-9.486003875732422,2.049752950668335,-0.4426333010196686,-0.0714532910694593,0.0244732892372122,0.9920251818669756,0.1009036295699352
1682082975.9777787,-9.562435150146484,2.054265022277832,-0.4348673820495605,-0.0718189045549405,0.0186540064944654,0.9915760889814336,0.1061647641480321
1682082976.0784519,-9.637239456176758,2.05751371383667,-0.4084835648536682,-0.0759342632480098,0.0196202083626417,0.9904668937529708,0.113244790980859
1682082976.1795707,-9.705126762390137,2.066472291946411,-0.4007021188735962,-0.0846003859552784,0.0178406626533833,0.989254604082092,0.11789753656725
1682082976.2802289,-9.777116775512695,2.073392152786255,-0.4119681715965271,-0.0891704713982557,0.021634378087064,0.9886795492790011,0.1187151741236342
1682082976.3810234,-9.856712341308594,2.090178966522217,-0.4364230036735534,-0.0793521300851217,0.0278661601587235,0.989778884171381,0.1151715943299703
1682082976.481892,-9.943832397460938,2.12052845954895,-0.4573792815208435,-0.0635505656619929,0.0312391845338553,0.9918347655334436,0.1060624936609346
1682082976.5831466,-10.017645835876465,2.1502394676208496,-0.4664002656936645,-0.0638557340427115,0.0273423330478679,0.9929246792141148,0.0963091919810281
1682082976.6843534,-10.091891288757324,2.1799378395080566,-0.4464398622512817,-0.0667442860884588,0.0321110169032014,0.9929778338001056,0.0922449551206712
1682082976.7844694,-10.158650398254396,2.2023000717163086,-0.4455443322658539,-0.0727353226421609,0.0341877683272256,0.9927698138687012,0.0891564085085513
1682082976.8853183,-10.235952377319336,2.221671342849731,-0.4617690443992615,-0.0757427621593282,0.0344680052593891,0.99237730808905,0.0908970032590748
1682082976.9861703,-10.323189735412598,2.228511095046997,-0.4823337197303772,-0.0726775229572195,0.0314776353436236,0.992399133053662,0.0941865586070756
1682082977.0870256,-10.420724868774414,2.225618362426758,-0.5017982125282288,-0.0615909562759265,0.0302327585863206,0.992834480986082,0.0978377757319731
1682082977.1878867,-10.50842571258545,2.225243091583252,-0.492757111787796,-0.0603829424876821,0.0296168156634841,0.9925875270357676,0.101226439285308
1682082977.2887828,-10.588085174560549,2.2279701232910156,-0.4770922064781189,-0.0675787947054435,0.0298759660472056,0.9912516092309,0.1093654312255714
1682082977.3896205,-10.66165828704834,2.235372304916382,-0.4701800048351288,-0.0727353424295253,0.0273969557363985,0.99040259864155,0.1142878714148914
1682082977.4905078,-10.72519588470459,2.2432780265808105,-0.4736700057983398,-0.0752004090868344,0.0267776397178995,0.9900760636947462,0.1156600603499401
1682082977.5913303,-10.789674758911133,2.255648612976074,-0.4880404472351074,-0.075068528748727,0.0267088743447178,0.9900140837067374,0.1162903227466365
1682082977.6922472,-10.864359855651855,2.279583215713501,-0.5151895880699158,-0.0676963097321907,0.0269265530256971,0.9909357825907656,0.1128647314346854
1682082977.7930565,-10.963438034057615,2.313605308532715,-0.5375731587409973,-0.0486773622619785,0.0289429798525492,0.9930741711111408,0.1029394029056309
1682082977.8939228,-11.03621768951416,2.343920946121216,-0.5389146208763123,-0.0452098463456453,0.0261368370635269,0.994206604332591,0.0939478361651153
1682082977.994818,-11.11113166809082,2.365000009536743,-0.5166592597961426,-0.0445831559330178,0.030932683790329,0.994207383707899,0.0927751553567934
1682082978.0956473,-11.181540489196776,2.379948854446411,-0.5148509740829468,-0.050023104482886,0.0354400173973477,0.9938028732365172,0.092722934666769
1682082978.1966662,-11.25191879272461,2.380882978439331,-0.5184878706932068,-0.0583120959888441,0.0377231816965947,0.9929851569644308,0.09569308608638
1682082978.2973552,-11.329994201660156,2.388093948364258,-0.5453094840049744,-0.0591019875845545,0.0352529639870712,0.9926322105591616,0.0997270823338574
1682082978.3982582,-11.418892860412598,2.384535074234009,-0.5697498917579651,-0.0472408831270779,0.0317758772235736,0.9927716600581168,0.1056553557562099
1682082978.4991355,-11.495587348937988,2.375936269760132,-0.5470718145370483,-0.0460866228269036,0.0314255346473921,0.9925578770229296,0.1082462847803145
1682082978.5999491,-11.558510780334473,2.3741135597229004,-0.5321918725967407,-0.0499923221840139,0.0349752475786684,0.9916991285946692,0.1131828181855128
1682082978.7009993,-11.623793601989746,2.3789374828338623,-0.5312238335609436,-0.0565604984464109,0.0328128500079934,0.9910991511708176,0.115960019343096
1682082978.8016634,-11.693843841552734,2.3889925479888916,-0.5373814702033997,-0.0605983177695372,0.0340491795097832,0.9908696155399392,0.1155247719918957
1682082978.9025402,-11.768138885498049,2.408736228942871,-0.5572540163993835,-0.0616227032638935,0.0336436375629108,0.9910859654009744,0.11322268133593
1682082979.00381,-11.857518196105955,2.44649076461792,-0.5955033898353577,-0.0506897091725266,0.0278164867896133,0.9922228003402372,0.1102303800508847
1682082979.1043663,-11.931238174438477,2.4872400760650635,-0.5570744276046753,-0.0476375482743067,0.0231389510367614,0.9928139413589616,0.1073113675006435
1682082979.2050943,-12.00710105895996,2.4957034587860107,-0.565044641494751,-0.0617571078891363,0.0272133833962626,0.992839463864091,0.0985662351509991
1682082979.3059645,-12.076343536376951,2.5135767459869385,-0.5519275665283203,-0.07443747771662,0.0312258402029275,0.9925994993848652,0.0907209414964693
1682082979.4068346,-12.134957313537598,2.521042823791504,-0.5626893639564514,-0.0823700034843277,0.0342081306242751,0.9920023422487548,0.0893104695516054
1682082979.5076842,-12.203668594360352,2.5254478454589844,-0.5933521389961243,-0.0807904507100054,0.0359703226280529,0.9917128095723884,0.0931918784683033
1682082979.6085486,-12.273561477661133,2.523066520690918,-0.6205155253410339,-0.0689077243956972,0.0354367593501534,0.9922333203646484,0.097308733786247
1682082979.7094355,-12.34773063659668,2.513328313827514,-0.6029454469680786,-0.0581276051939909,0.0379874334330394,0.9924250566139804,0.1013443241438799
1682082979.810296,-12.421304702758787,2.5021839141845703,-0.5709067583084106,-0.0622861713812423,0.0363066816683867,0.9918414586290516,0.1051322670900786
1682082979.9112468,-12.496624946594238,2.4967119693756104,-0.5518426299095154,-0.0724614333290457,0.0359673695730857,0.9912656421317132,0.104154365157227
1682082980.0139334,-12.571378707885742,2.5075199604034424,-0.5507928729057312,-0.0805950999292319,0.0337340871329975,0.9909633383604806,0.1017747865832705
